state,slug,title,type,rating,minPrice
Gujarat,jessore-sloth-bear-sanctuary,"Jessore Sloth Bear Sanctuary",wildlife,4.7,2500
Gujarat,rampara-sanctuary,"Rampara Sanctuary",wildlife,4.7,2500
Gujarat,shri-keshavraiji-temple,"Shri Keshavraiji Temple",spiritual,4.5,900
Gujarat,vardayini-mata-temple,"Vardayini Mata Temple",spiritual,4.7,900
Gujarat,khodaldham,"Khodaldham",spiritual,4.2,900
Gujarat,hanuman-dandi-temple,"Hanuman Dandi temple",spiritual,4.3,900
Gujarat,lakkadiya-hanuman-temple,"Lakkadiya Hanuman Temple",spiritual,4.6,900
Gujarat,hingolgadh-sanctuary,"Hingolgadh Sanctuary",wildlife,4.6,2500
Gujarat,girnar-wildlife-sanctuary,"Girnar Wildlife Sanctuary",wildlife,4.5,2500
Gujarat,songadh-jain-temple,"Songadh Jain temple",spiritual,4.1,900
Gujarat,sun-temple-thangadh,"Sun temple, Thangadh",spiritual,4.8,900
Gujarat,dholavira,"Dholavira",heritage,4.8,2400
Gujarat,polo-forest,"Polo Forest",nature,4.7,2200
Haryana,gurugram,"Gurugram",city,4.7,2800
Haryana,faridabad,"Faridabad & Surajkund",heritage,4.5,2400
Haryana,manesar,"Manesar & Damdama Lake",nature,4.6,2800
Haryana,sultanpur-national-park,"Sultanpur National Park",wildlife,4.4,2500
Haryana,kalesar-national-park,"Kalesar National Park",wildlife,4.6,2500
Haryana,asigarh-fort,"Asigarh Fort",heritage,4.3,900
Haryana,bhindawas-wildlife-sanctuary,"Bhindawas Wildlife Sanctuary",wildlife,4.2,2500
Haryana,nahar-wildlife-sanctuary,"Nahar Wildlife Sanctuary",wildlife,4.2,2500
Haryana,bhima-devi-temple-complex,"Bhima Devi Temple Complex",spiritual,4.3,900
Haryana,nada-sahib,"Nada Sahib",heritage,4.3,900
Haryana,rohtak-zoo,"Rohtak Zoo",wildlife,4.1,2500
Haryana,firoz-shah-palace-complex,"Firoz Shah palace complex",heritage,4.5,900
Haryana,agroha-dham,"Agroha Dham",spiritual,4.7,900
Haryana,bhuteshwar-temple,"Bhuteshwar Temple",spiritual,4.5,900
Haryana,kalayat-ancient-bricks-temple-complex,"Kalayat Ancient Bricks Temple Complex",spiritual,4.6,900
Haryana,saraswati-wildlife-sanctuary,"Saraswati Wildlife Sanctuary",wildlife,4.2,2500
Haryana,khaparwas-wildlife-sanctuary,"Khaparwas Wildlife Sanctuary",wildlife,4.6,2500
Haryana,nabha-house,"Nabha House",heritage,4.7,900
Haryana,cantonment-church-tower,"Cantonment Church Tower",spiritual,4.8,900
Haryana,eklavya-temple,"Eklavya temple",spiritual,4.5,900
Haryana,dehra-temple,"Dehra Temple",spiritual,4.7,900
Haryana,sheetla-mata-mandir-gurgaon,"Sheetla Mata Mandir Gurgaon",spiritual,4.7,900
Haryana,bir-shikargah-wildlife-sanctuary,"Bir Shikargah Wildlife Sanctuary",wildlife,4.7,2500
Haryana,khol-hi-raitan-wildlife-sanctuary,"Khol Hi-Raitan Wildlife Sanctuary",wildlife,4.7,2500
Haryana,nahar-singh-mahal,"Nahar Singh Mahal",heritage,4.1,900
Haryana,kartikeya-temple-pehowa,"Kartikeya Temple, Pehowa",spiritual,4.7,900
Haryana,ranila,"Ranila",spiritual,4.5,900
Haryana,chhilchhila-wildlife-sanctuary,"Chhilchhila Wildlife Sanctuary",wildlife,4.5,2500
Haryana,appu-ghar,"Appu Ghar",heritage,4.2,900
Haryana,european-cemetery,"European Cemetery",heritage,4.8,900
Haryana,seventh-day-adventist-church-nilokheri,"Seventh-day Adventist Church, Nilokheri",spiritual,4.6,900
Himachal Pradesh,manali,"Manali",hill_station,4.7,400
Himachal Pradesh,spiti,"Spiti Valley",adventure,4.8,700
Himachal Pradesh,mcleodganj,"McLeod Ganj",spiritual,4.5,400
Himachal Pradesh,shimla,"Shimla",hill_station,4.4,1300
Himachal Pradesh,dalhousie,"Dalhousie",hill_station,4.3,1300
Himachal Pradesh,khajjiar,"Khajjiar",hill_station,4.4,1400
Himachal Pradesh,kasol,"Kasol",adventure,4.5,900
Himachal Pradesh,bir-billing,"Bir Billing",adventure,4.6,1000
Himachal Pradesh,chitkul,"Chitkul",hill_station,4.6,1200
Himachal Pradesh,kalpa,"Kalpa",hill_station,4.5,1200
Himachal Pradesh,kufri,"Kufri",hill_station,4.1,1300
Himachal Pradesh,great-himalayan-national-park,"Great Himalayan National Park",wildlife,4.2,2500
Himachal Pradesh,pin-valley-national-park,"Pin Valley National Park",wildlife,4.2,2500
Himachal Pradesh,kangra-fort-himachal-pradesh,"Kangra Fort, Himachal Pradesh",heritage,4.6,900
Himachal Pradesh,masroor-temples,"Masroor Temples",spiritual,4.5,900
Himachal Pradesh,khirganga-national-park,"Khirganga National Park",wildlife,4.8,2500
Himachal Pradesh,baijnath-temple-himachal-pradesh,"Baijnath Temple, Himachal Pradesh",spiritual,4.6,900
Himachal Pradesh,bhimakali-temple,"Bhimakali Temple",spiritual,4.4,900
Himachal Pradesh,simbalbara-national-park,"Simbalbara National Park",wildlife,4.7,2500
Himachal Pradesh,gurdwara-paonta-sahib,"Gurdwara Paonta Sahib",heritage,4.2,900
Himachal Pradesh,rehala-falls,"Rehala Falls",heritage,4.6,900
Himachal Pradesh,naggar-castle,"Naggar Castle",heritage,4.6,900
Himachal Pradesh,lakshana-devi-temple-bharmour,"Lakshana Devi Temple, Bharmour",spiritual,4.8,900
Himachal Pradesh,bathu-temples-himachal-pradesh,"Bathu Temples, Himachal Pradesh",spiritual,4.6,900
Himachal Pradesh,majthal-sanctuary,"Majthal Sanctuary",wildlife,4.5,2500
Himachal Pradesh,sissu-falls,"Sissu Falls",heritage,4.4,900
Himachal Pradesh,dhankar-gompa,"Dhankar Gompa",heritage,4.4,900
Himachal Pradesh,shri-chamunda-devi-mandir,"Shri Chamunda Devi Mandir",spiritual,4.7,900
Himachal Pradesh,kamaksha,"Kamaksha",spiritual,4.6,900
Himachal Pradesh,kalatop-khajjiar-sanctuary,"Kalatop Khajjiar Sanctuary",wildlife,4.8,2500
Himachal Pradesh,nargu-wildlife-sanctuary,"Nargu Wildlife Sanctuary",wildlife,4.1,2500
Himachal Pradesh,renuka-sanctuary,"Renuka Sanctuary",wildlife,4.3,2500
Himachal Pradesh,kanwar-sanctuary,"Kanwar Sanctuary",wildlife,4.1,2500
Himachal Pradesh,chail-sanctuary,"Chail Sanctuary",wildlife,4.5,2500
Himachal Pradesh,jaitak-fort,"Jaitak Fort",heritage,4.6,900
Himachal Pradesh,jwala-ji-kangra,"Jwala Ji Kangra",spiritual,4.5,900
Himachal Pradesh,trilokpur,"Trilokpur",spiritual,4.4,900
Himachal Pradesh,himani-chamunda,"Himani Chamunda",spiritual,4.5,900
Himachal Pradesh,churdhar-sanctuary,"Churdhar Sanctuary",wildlife,4.7,2500
Himachal Pradesh,tirthan-wildlife-sanctuary,"Tirthan Wildlife Sanctuary",wildlife,4.6,2500
Himachal Pradesh,talra-wildlife-sanctuary,"Talra Wildlife Sanctuary",wildlife,4.1,2500
Himachal Pradesh,bandli-wildlife-sanctuary,"Bandli Wildlife Sanctuary",wildlife,4.5,2500
Himachal Pradesh,rupi-bhaba-wildlife-sanctuary,"Rupi Bhaba Wildlife Sanctuary",wildlife,4.2,2500
Himachal Pradesh,tangyud-monastery,"Tangyud Monastery",spiritual,4.5,900
Himachal Pradesh,shali-mata-temple,"Shali Mata Temple",spiritual,4.5,900
Himachal Pradesh,pohlani-mata-temple,"Pohlani Mata Temple",spiritual,4.2,900
Himachal Pradesh,kugti-sanctuary,"Kugti Sanctuary",wildlife,4.4,2500
Himachal Pradesh,pong-dam-lake-wildlife-sanctuary,"Pong Dam Lake Wildlife Sanctuary",wildlife,4.5,2500
Himachal Pradesh,kibber-wildlife-sanctuary,"Kibber Wildlife Sanctuary",wildlife,4.6,2500
Himachal Pradesh,chandratal-wildlife-sanctuary,"Chandratal Wildlife Sanctuary",wildlife,4.7,2500
Himachal Pradesh,kamna-devi-temple,"Kamna Devi Temple",spiritual,4.1,900
Himachal Pradesh,shikari-devi-temple,"Shikari Devi Temple",spiritual,4.2,900
Himachal Pradesh,chehni-kothi,"Chehni Kothi",spiritual,4.8,900
Himachal Pradesh,maa-bhangayani-temple-haripurdhar,"Maa Bhangayani Temple, Haripurdhar",spiritual,4.4,900
Himachal Pradesh,maa-simsa-temple,"Maa Simsa temple",spiritual,4.2,900
Himachal Pradesh,jibhi,"Jibhi",hillstation,4.9,1800
Jammu & Kashmir,srinagar,"Srinagar",hill_station,4.6,1500
Jammu & Kashmir,gulmarg,"Gulmarg",adventure,4.7,2000
Jammu & Kashmir,pahalgam,"Pahalgam",hill_station,4.6,1800
Jammu & Kashmir,sonamarg,"Sonamarg",hill_station,4.5,1800
Jammu & Kashmir,patnitop,"Patnitop",hill_station,4.2,1300
Jammu & Kashmir,amarnath-temple,"Amarnath Temple",spiritual,4.6,900
Jammu & Kashmir,dachigam-national-park,"Dachigam National Park",wildlife,4.8,2500
Jammu & Kashmir,vaishno-devi-temple,"Vaishno Devi Temple",spiritual,4.6,900
Jammu & Kashmir,hazratbal-shrine,"Hazratbal Shrine",spiritual,4.1,900
Jammu & Kashmir,martand-sun-temple,"Martand Sun Temple",spiritual,4.7,900
Jammu & Kashmir,shankaracharya-temple-srinagar,"Shankaracharya Temple, Srinagar",spiritual,4.5,900
Jammu & Kashmir,gulmarg-wildlife-sanctuary,"Gulmarg Wildlife Sanctuary",wildlife,4.2,2500
Jammu & Kashmir,akhnoor-fort,"Akhnoor Fort",heritage,4.8,900
Jammu & Kashmir,avanti-swami-temple,"Avanti Swami Temple",spiritual,4.2,900
Jammu & Kashmir,kheer-bhawani,"Kheer Bhawani",spiritual,4.1,900
Jammu & Kashmir,raghunath-temple,"Raghunath Temple",spiritual,4.4,900
Jammu & Kashmir,ramnagar-fort,"Ramnagar Fort",heritage,4.3,900
Jammu & Kashmir,shankaragaurishvara-temple-pattan,"Shankaragaurishvara Temple, Pattan",spiritual,4.3,900
Jammu & Kashmir,hirpora-wildlife-sanctuary,"Hirpora Wildlife Sanctuary",wildlife,4.7,2500
Jammu & Kashmir,shivkhori,"Shivkhori",spiritual,4.7,900
Jammu & Kashmir,wangath-temple-complex-naranag,"Wangath Temple complex, Naranag",spiritual,4.4,900
Jammu & Kashmir,ancient-temple-at-ladhoo,"Ancient Temple at Ladhoo",spiritual,4.7,900
Jammu & Kashmir,limber-wildlife-sanctuary,"Limber Wildlife Sanctuary",wildlife,4.7,2500
Jammu & Kashmir,hari-parbat-fort,"Hari Parbat Fort",heritage,4.7,900
Jammu & Kashmir,group-of-temples-at-kiramchi,"Group of Temples at Kiramchi",spiritual,4.6,900
Jammu & Kashmir,st-joseph-s-catholic-church,"St. Joseph's Catholic Church",spiritual,4.4,900
Jammu & Kashmir,qazinag-national-park,"Qazinag National Park",wildlife,4.5,2500
Jammu & Kashmir,noori-chamb,"Noori Chamb",heritage,4.4,900
Jammu & Kashmir,overa-aru-wildlife-sanctuary,"Overa-Aru Wildlife Sanctuary",wildlife,4.2,2500
Jammu & Kashmir,bumzuva-cave-and-temple,"Bumzuva Cave and Temple",spiritual,4.3,900
Jammu & Kashmir,tral-wildlife-sanctuary,"Tral Wildlife Sanctuary",wildlife,4.6,2500
Jammu & Kashmir,mansar-surinsar-wildlife-sanctuary,"Mansar-Surinsar Wildlife sanctuary",wildlife,4.4,2500
Jammu & Kashmir,baltal-thajwas-wildlife-sanctuary,"Baltal Thajwas Wildlife Sanctuary",wildlife,4.6,2500
Jammu & Kashmir,hiranagar-fort,"Hiranagar Fort",heritage,4.5,900
Jammu & Kashmir,poonch-fort,"Poonch Fort",heritage,4.3,900
Jammu & Kashmir,gurez-valley,"Gurez Valley",hillstation,4.9,3000
Jharkhand,netarhat,"Netarhat",hill_station,4.2,1000
Jharkhand,vaidyanath-jyotirlinga,"Vaidyanath Jyotirlinga",spiritual,4.7,900
Jharkhand,betla-national-park,"Betla National Park",wildlife,4.4,2500
Jharkhand,hundru-falls,"Hundru Falls",heritage,4.1,900
Jharkhand,shikharji,"Shikharji",spiritual,4.4,900
Jharkhand,dassam-falls,"Dassam Falls",heritage,4.6,900
Jharkhand,hazaribagh-wildlife-sanctuary,"Hazaribagh Wildlife Sanctuary",wildlife,4.3,2500
Jharkhand,jonha-falls,"Jonha Falls",heritage,4.5,900
Jharkhand,lodh-falls,"Lodh Falls",heritage,4.2,900
Jharkhand,rajrappa,"Rajrappa",heritage,4.4,900
Jharkhand,panchghagh-falls,"Panchghagh Falls",heritage,4.8,900
Jharkhand,lower-ghaghri-falls,"Lower Ghaghri Falls",heritage,4.3,900
Jharkhand,usri-falls,"Usri Falls",heritage,4.3,900
Jharkhand,st-mary-s-cathedral-ranchi,"St. Mary's Cathedral, Ranchi",heritage,4.7,900
Jharkhand,palamu-fort,"Palamu Fort",heritage,4.1,900
Jharkhand,dalma-wildlife-sanctuary,"Dalma Wildlife Sanctuary",wildlife,4.6,2500
Jharkhand,palamau-tiger-reserve,"Palamau Tiger Reserve",wildlife,4.7,2500
Jharkhand,sita-falls,"Sita Falls",heritage,4.3,900
Jharkhand,tata-steel-zoological-park,"Tata Steel Zoological Park",wildlife,4.3,2500
Jharkhand,basilica-of-the-divine-motherhood-of-our-lady,"Basilica of the Divine Motherhood of Our Lady",spiritual,4.6,900
Jharkhand,maa-dewri-temple,"Maa Dewri Temple",spiritual,4.6,900
Jharkhand,harihar-dham,"Harihar Dham",spiritual,4.8,900
Jharkhand,maluti-temples,"Maluti temples",spiritual,4.4,900
Jharkhand,koderma-wildlife-sanctuary,"Koderma Wildlife Sanctuary",wildlife,4.2,2500
Jharkhand,bhagwan-birsa-biological-park,"Bhagwan Birsa Biological Park",wildlife,4.6,2500
Jharkhand,mahuadanr-wolf-sanctuary,"Mahuadanr Wolf Sanctuary",wildlife,4.8,2500
Jharkhand,topchanchi-wildlife-sanctuary,"Topchanchi Wildlife Sanctuary",wildlife,4.8,2500
Jharkhand,perwaghagh-falls,"Perwaghagh Falls",heritage,4.7,900
Jharkhand,bhatinda-falls,"Bhatinda Falls",heritage,4.3,900
Jharkhand,sri-sri-kalika-maharani-temple,"Sri Sri Kalika Maharani Temple",spiritual,4.1,900
Jharkhand,karneshwar-dham,"Karneshwar Dham",spiritual,4.2,900
Jharkhand,rani-sati-mandir-mahuda,"Rani Sati Mandir Mahuda",spiritual,4.4,900
Jharkhand,lawapani-falls,"Lawapani Falls",heritage,4.4,900
Karnataka,coorg,"Coorg",hill_station,4.5,600
Karnataka,hampi,"Hampi",heritage,4.7,400
Karnataka,mysore,"Mysore",heritage,4.6,1000
Karnataka,chikmagalur,"Chikmagalur",hill_station,4.5,1200
Karnataka,gokarna,"Gokarna",beach,4.5,900
Karnataka,badami,"Badami",heritage,4.4,900
Karnataka,bandipur,"Bandipur",wildlife,4.5,2500
Karnataka,bijapur-fort,"Bijapur Fort",heritage,4.3,900
Karnataka,jog-falls,"Jog Falls",heritage,4.4,900
Karnataka,nagarhole-national-park,"Nagarhole National Park",wildlife,4.2,2500
Karnataka,shivanasamudra-falls,"Shivanasamudra Falls",heritage,4.7,900
Karnataka,chennakesava-temple,"Chennakesava Temple",spiritual,4.7,900
Karnataka,kali-tiger-reserve,"Kali Tiger Reserve",wildlife,4.6,2500
Karnataka,bannerghatta-national-park,"Bannerghatta National Park",wildlife,4.4,2500
Karnataka,chennakesava-temple-at-somanathapura-mysore,"Chennakesava Temple at Somanathapura Mysore",spiritual,4.6,900
Karnataka,st-philomena-s-cathedral,"St. Philomena's Cathedral",spiritual,4.3,900
Karnataka,irupu-falls,"Irupu Falls",heritage,4.3,900
Karnataka,hoysaleswara-temple,"Hoysaleswara Temple",spiritual,4.7,900
Karnataka,bidar-fort,"Bidar Fort",heritage,4.4,900
Karnataka,gokak-falls,"Gokak Falls",heritage,4.1,900
Karnataka,udupi-sri-krishna-matha,"Udupi Sri Krishna Matha",spiritual,4.8,900
Karnataka,kunchikal-falls,"Kunchikal Falls",heritage,4.8,900
Karnataka,ranganthittu-bird-sanctuary,"Ranganthittu Bird Sanctuary",wildlife,4.1,2500
Karnataka,bengaluru-palace,"Bengaluru Palace",heritage,4.6,900
Karnataka,lalitha-mahal,"Lalitha Mahal",heritage,4.5,900
Karnataka,chamundeshwari-temple,"Chamundeshwari Temple",spiritual,4.8,900
Karnataka,hebbe-falls,"Hebbe Falls",heritage,4.3,900
Karnataka,durga-temple-aihole,"Durga temple, Aihole",spiritual,4.8,900
Karnataka,kollur-mookambika-temple,"Kollur Mookambika Temple",spiritual,4.8,900
Karnataka,nageshvara-temple,"Nageshvara Temple",spiritual,4.3,900
Karnataka,mahadeva-temple-itagi,"Mahadeva Temple, Itagi",spiritual,4.6,900
Karnataka,dharmaraya-swamy-temple,"Dharmaraya Swamy Temple",spiritual,4.2,900
Karnataka,chitradurga-fort,"Chitradurga Fort",heritage,4.7,900
Karnataka,panchakuta-basadi-kambadahalli,"Panchakuta Basadi, Kambadahalli",spiritual,4.8,900
Karnataka,mahakuta-group-of-temples,"Mahakuta group of temples",spiritual,4.7,900
Karnataka,banashankari-amma-temple,"Banashankari Amma Temple",spiritual,4.3,900
Karnataka,halasuru-someshwara-temple-bangalore,"Halasuru Someshwara Temple, Bangalore",spiritual,4.4,900
Karnataka,kukke-subramanya-temple,"Kukke Subramanya Temple",spiritual,4.2,900
Karnataka,dandeli-wildlife-sanctuary,"Dandeli Wildlife Sanctuary",wildlife,4.7,2500
Karnataka,devanahalli-fort,"Devanahalli Fort",heritage,4.1,900
Karnataka,amrutesvara-temple,"Amrutesvara Temple",spiritual,4.6,900
Karnataka,saavira-kambada-basadi,"Saavira Kambada Basadi",spiritual,4.2,900
Karnataka,st-lawrence-shrine,"St. Lawrence Shrine",spiritual,4.6,900
Karnataka,manyakheta,"Manyakheta",spiritual,4.5,900
Karnataka,ananthasayana-temple,"Ananthasayana temple",spiritual,4.4,900
Karnataka,gokarnanatheshwara-temple,"Gokarnanatheshwara Temple",spiritual,4.8,900
Karnataka,dharmasthala-temple,"Dharmasthala Temple",spiritual,4.1,900
Karnataka,mangaladevi-temple,"Mangaladevi Temple",spiritual,4.3,900
Karnataka,srikanteshwara-temple-nanjangud,"Srikanteshwara Temple, Nanjangud",spiritual,4.6,900
Karnataka,akkana-basadi,"Akkana Basadi",spiritual,4.1,900
Karnataka,kasivisvesvara-temple-lakkundi,"Kasivisvesvara Temple, Lakkundi",spiritual,4.1,900
Karnataka,kamala-narayana-temple-degaon,"Kamala Narayana Temple, Degaon",spiritual,4.2,900
Karnataka,sirsi-marikamba-temple,"Sirsi Marikamba Temple",spiritual,4.4,900
Karnataka,gulbarga-fort,"Gulbarga Fort",heritage,4.8,900
Karnataka,jamalabad-fort,"Jamalabad Fort",heritage,4.3,900
Karnataka,ishvara-temple-arasikere,"Ishvara Temple, Arasikere",spiritual,4.6,900
Karnataka,kaitabheshvara-temple-kubatur,"Kaitabheshvara Temple, Kubatur",spiritual,4.1,900
Karnataka,arakeshvara-templa,"Arakeshvara Templa",spiritual,4.7,900
Karnataka,sri-ranganathaswamy-temple-srirangapatna,"Sri Ranganathaswamy Temple (Srirangapatna)",spiritual,4.4,900
Karnataka,kolaramma-temple,"Kolaramma Temple",spiritual,4.7,900
Karnataka,brahmagiri-wildlife-sanctuary,"Brahmagiri Wildlife Sanctuary",wildlife,4.3,2500
Karnataka,ranibennur-blackbuck-sanctuary,"Ranibennur Blackbuck Sanctuary",wildlife,4.5,2500
Karnataka,muthyalamaduvu,"Muthyalamaduvu",heritage,4.7,900
Karnataka,mirjan-fort,"Mirjan Fort",heritage,4.6,900
Karnataka,raichur-fort,"Raichur Fort",heritage,4.5,900
Karnataka,kotilingeshwara-temple,"Kotilingeshwara Temple",spiritual,4.8,900
Karnataka,siddhesvara-temple,"Siddhesvara Temple",spiritual,4.8,900
Karnataka,st-anthony-s-basilica-dornahalli,"St. Anthony's Basilica, Dornahalli",spiritual,4.3,900
Karnataka,hospet-church,"Hospet Church",spiritual,4.4,900
Karnataka,doddabasappa-temple-dambal,"Doddabasappa Temple, Dambal",spiritual,4.6,900
Karnataka,gaurishvara-temple-yelandur,"Gaurishvara Temple, Yelandur",spiritual,4.4,900
Karnataka,kalleshvara-temple-bagali,"Kalleshvara Temple, Bagali",spiritual,4.1,900
Karnataka,veera-narayana-temple-belavadi,"Veera Narayana Temple, Belavadi",spiritual,4.8,900
Karnataka,banashankari-temple-amargol,"Banashankari Temple, Amargol",spiritual,4.5,900
Karnataka,harihareshwara-temple,"Harihareshwara Temple",spiritual,4.6,900
Karnataka,attiveri-bird-sanctuary,"Attiveri Bird Sanctuary",wildlife,4.7,2500
Karnataka,hanumana-gundi-falls,"Hanumana Gundi Falls",heritage,4.5,900
Karnataka,mallalli-falls,"Mallalli Falls",heritage,4.2,900
Karnataka,gudavi-bird-sanctuary,"Gudavi Bird Sanctuary",wildlife,4.2,2500
Karnataka,kittur-fort,"Kittur Fort",heritage,4.7,900
Karnataka,fort-anjediva,"Fort Anjediva",heritage,4.5,900
Karnataka,shringeri-sharadamba-temple,"Shringeri Sharadamba Temple",spiritual,4.2,900
Karnataka,marikamba-temple-sagara,"Marikamba Temple, Sagara",spiritual,4.7,900
Karnataka,shettihalli-rosary-church,"Shettihalli Rosary Church",spiritual,4.6,900
Karnataka,kedareshvara-temple-balligavi,"Kedareshvara Temple, Balligavi",spiritual,4.7,900
Karnataka,lakshmi-narasimha-temple-nuggehalli,"Lakshmi Narasimha Temple, Nuggehalli",spiritual,4.8,900
Karnataka,lakshminarasimha-temple-javagal,"Lakshminarasimha Temple, Javagal",spiritual,4.7,900
Karnataka,mylara-lingeshwara-temple,"Mylara Lingeshwara Temple",spiritual,4.6,900
Karnataka,ragigudda-sri-prasannaswamy-anjaneya-temple,"Ragigudda Sri Prasannaswamy Anjaneya Temple",spiritual,4.3,900
Karnataka,venugopala-swamy-temple,"Venugopala Swamy Temple",spiritual,4.2,900
Karnataka,milagres-church,"Milagres Church",spiritual,4.2,900
Karnataka,ramalingeshwara-group-of-temples-avani,"Ramalingeshwara group of temples, Avani",spiritual,4.4,900
Karnataka,sri-vinayaka-temple-guddattu,"Sri Vinayaka Temple, Guddattu",spiritual,4.2,900
Karnataka,iswara-temple-in-jalasangvi,"Iswara temple in Jalasangvi",spiritual,4.4,900
Karnataka,belgaum-fort,"Belgaum Fort",heritage,4.6,900
Karnataka,bellary-fort,"Bellary Fort",heritage,4.2,900
Karnataka,chandramouleshwara-temple-unkal,"Chandramouleshwara Temple, Unkal",spiritual,4.1,900
Karnataka,lakshmikanta-temple-kalale,"Lakshmikanta Temple, Kalale",spiritual,4.4,900
Karnataka,gunja-narasimha-swamy-temple-thirumakudalu-narasipura,"Gunja Narasimha Swamy Temple, Thirumakudalu Narasipura",spiritual,4.4,900
Karnataka,teru-malleshvara-temple-hiriyur,"Teru Malleshvara Temple, Hiriyur",spiritual,4.5,900
Karnataka,the-rvm-foundation-shiv-temple,"The RVM Foundation Shiv Temple",spiritual,4.4,900
Karnataka,bhoga-nandeeshwara-temple,"Bhoga Nandeeshwara Temple",spiritual,4.7,900
Karnataka,kanakachalapathi-temple-kanakagiri,"Kanakachalapathi Temple, Kanakagiri",spiritual,4.3,900
Karnataka,hasanamba-temple,"Hasanamba temple",spiritual,4.5,900
Karnataka,nageshvara-chennakeshava-temple-complex-mosale,"Nageshvara-Chennakeshava Temple complex, Mosale",spiritual,4.5,900
Karnataka,shiva-temple-in-narayanapur,"Shiva temple in Narayanapur",spiritual,4.4,900
Karnataka,vijayanarayana-temple-gundlupet,"Vijayanarayana Temple, Gundlupet",spiritual,4.7,900
Karnataka,lakshmi-devi-temple,"Lakshmi Devi Temple",spiritual,4.6,900
Karnataka,panchalingeshwara-temple-govindanahalli,"Panchalingeshwara temple, Govindanahalli",spiritual,4.5,900
Karnataka,lakshminarayana-temple-hosaholalu,"Lakshminarayana Temple, Hosaholalu",spiritual,4.5,900
Karnataka,annapoorneshwari-temple,"Annapoorneshwari Temple",spiritual,4.8,900
Karnataka,ghati-subramanya,"Ghati Subramanya",spiritual,4.7,900
Karnataka,chaturmukha-basadi,"Chaturmukha Basadi",spiritual,4.7,900
Karnataka,chennakeshava-temple-aralaguppe,"Chennakeshava Temple, Aralaguppe",spiritual,4.7,900
Karnataka,koosalli-water-falls,"Koosalli Water Falls",heritage,4.3,900
Karnataka,vajrapoha-falls,"Vajrapoha Falls",heritage,4.7,900
Karnataka,jayamangali-blackbuck-reserve,"Jayamangali Blackbuck Reserve",heritage,4.3,900
Karnataka,mookambika-wildlife-sanctuary,"Mookambika Wildlife Sanctuary",wildlife,4.5,2500
Karnataka,tyavarekoppa-lion-and-tiger-safari,"Tyavarekoppa Lion and Tiger Safari",wildlife,4.3,2500
Karnataka,madikeri-fort,"Madikeri Fort",heritage,4.8,900
Karnataka,lakshmi-narasimha-temple-bhadravathi,"Lakshmi Narasimha Temple, Bhadravathi",spiritual,4.4,900
Karnataka,lakshminarasimha-temple-haranhalli,"Lakshminarasimha Temple, Haranhalli",spiritual,4.8,900
Karnataka,mallikarjuna-temple-basaralu,"Mallikarjuna Temple, Basaralu",spiritual,4.5,900
